;__v;_id;ph;sal;status;timestamp
237;0;60c70ca7d260370035e804f6;7.919852269;15.6125;normal;2021-06-14T08:00:39.685Z
238;0;60c71a9ed260370035e8055c;7.919221711;16.3125;normal;2021-06-14T09:00:14.416Z
239;0;60c728dad260370035e805c4;7.921066053;15.65;normal;2021-06-14T10:00:58.972Z
240;0;60c736d160b4a40031586c74;7.92;15.85;normal;2021-06-14T11:00:33.377Z
241;0;60c744c78e19b70031bd4859;7.93;16.4125;normal;2021-06-14T12:00:07.489Z
242;0;60c753048e19b70031bd48c1;7.922028007;15.7625;normal;2021-06-14T13:00:52.557Z
243;0;60c760fa8e19b70031bd4927;7.922463154;16.725;normal;2021-06-14T14:00:26.566Z
244;0;60c76ef18e19b70031bd498d;7.923111443;16.025;normal;2021-06-14T15:00:01.257Z
245;0;60c77d2d03bd6b0031035ee1;7.923520521;15.375;normal;2021-06-14T16:00:45.487Z
246;0;60c78b2403bd6b0031035f47;7.924224625;16.625;normal;2021-06-14T17:00:20.005Z
247;0;60c7a75703bd6b0031036015;7.92306955;16.7375;normal;2021-06-14T19:00:39.371Z
248;0;60c7b54d144371003256b1cf;7.923277858;13.675;normal;2021-06-14T20:00:13.489Z
249;0;60c7c38a4749e40030397c33;7.66;15.4;normal;2021-06-14T21:00:58.069Z
250;0;60c7d1804749e40030397c99;7.870818511;16.075;normal;2021-06-14T22:00:32.532Z
251;0;60c7df774749e40030397cff;7.860278109;16.875;normal;2021-06-14T23:00:07.055Z
252;0;60c7edb34749e40030397d67;7.847488806;16.05;normal;2021-06-15T00:00:51.605Z
253;0;60c7fbaa4749e40030397dcd;7.97;13.6625;normal;2021-06-15T01:00:26.115Z
254;0;60c809a14749e40030397e33;7.841717085;15.7625;normal;2021-06-15T02:00:01.040Z
255;0;60c817dd4749e40030397e9b;7.878060502;15.825;normal;2021-06-15T03:00:45.532Z
256;0;60c825d34749e40030397f01;7.8795089;15.825;normal;2021-06-15T04:00:19.589Z
257;0;60c842084749e40030397fcf;7.883355059;16.6125;normal;2021-06-15T06:00:40.192Z
258;0;60c84fff4749e40030398035;7.890528309;15.725;normal;2021-06-15T07:00:15.111Z
259;0;60c85e3b4749e4003039809d;7.874633971;15.575;normal;2021-06-15T08:00:59.551Z
260;0;60c86c314749e40030398103;7.64;16.2375;normal;2021-06-15T09:00:33.976Z
261;0;60c87a284749e40030398169;7.96;16.425;normal;2021-06-15T10:00:08.379Z
262;0;60c888654749e400303981d1;7.849703468;16.575;normal;2021-06-15T11:00:53.134Z
263;0;60c8965b4749e40030398237;7.84297315;15.4125;normal;2021-06-15T12:00:27.545Z
264;0;60c8a4514749e4003039829d;7.833462118;16.3125;normal;2021-06-15T13:00:01.647Z
265;0;60c8b28e59d3e10030ca299f;7.825227747;17.475;normal;2021-06-15T14:00:46.514Z
266;0;60c8c08559d3e10030ca2a05;7.88;16.8;normal;2021-06-15T15:00:21.101Z
267;0;60c8eac059d3e10030ca2aeb;7.59;16.5625;normal;2021-06-15T18:00:32.502Z
268;0;60c8f8b62f7aec0032af8dd3;7.794332603;17.3625;normal;2021-06-15T19:00:06.900Z
269;0;60c906f32f7aec0032af8e3b;7.7;17.325;normal;2021-06-15T20:00:51.567Z
270;0;60c914e92f7aec0032af8ea4;7.94;17.4;normal;2021-06-15T21:00:25.969Z
271;0;60c922e02f7aec0032af8f0a;7.69;17.2625;normal;2021-06-15T22:00:00.477Z
272;0;60c931242f7aec0032af8f74;7.98;16.5625;normal;2021-06-15T23:00:52.617Z
273;0;60c93f132f7aec0032af8fda;7.53;16.425;normal;2021-06-16T00:00:19.429Z
274;0;60c95b4678889600306dd710;7.768;16.5125;normal;2021-06-16T02:00:38.712Z
275;0;60c9693d78889600306dd776;7.68;16.525;normal;2021-06-16T03:00:13.036Z
276;0;60c9777978889600306dd7de;7.7296;16.475;normal;2021-06-16T04:00:57.997Z
277;0;60c9857178889600306dd844;7.73752;15.75;normal;2021-06-16T05:00:33.737Z
278;0;60c9936878889600306dd8aa;7.689024;15.925;normal;2021-06-16T06:00:08.347Z
279;0;60c9a1a478889600306dd912;7.7208288;15.8;normal;2021-06-16T07:00:52.685Z
280;0;60c9af9b78889600306dd978;7.71139456;16.5875;normal;2021-06-16T08:00:27.214Z
281;0;60c9bd9178889600306dd9de;7.717673472;15.8;normal;2021-06-16T09:00:01.914Z
282;0;60c9cbce78889600306dda46;7.715288166;16.65;normal;2021-06-16T10:00:46.785Z
283;0;60c9d9c578889600306ddaac;7.7108418;15.9125;normal;2021-06-16T11:00:21.191Z
284;0;60c9f5f778889600306ddb7a;7.71520536;16.625;normal;2021-06-16T13:00:39.753Z
285;0;60ca03eee5a1020032597f38;7.714080672;16.55;normal;2021-06-16T14:00:14.533Z
286;0;60ca122a30e2260032d82695;7.714617894;15.975;normal;2021-06-16T15:00:58.912Z
287;0;60ca202230e2260032d826fb;7.714006778;17.175;normal;2021-06-16T16:00:34.846Z
288;0;60ca2e1930e2260032d82761;7.713750501;17.2;normal;2021-06-16T17:00:09.444Z
289;0;60ca3c5530e2260032d827c9;7.714332241;16.4125;normal;2021-06-16T18:00:53.998Z
290;0;60ca4a4c30e2260032d82831;7.54;16.5;normal;2021-06-16T19:00:28.499Z
291;0;60ca584330e2260032d82899;7.679341483;17.3625;normal;2021-06-16T20:00:03.118Z
292;0;60ca667d30e2260032d828ff;7.77;16.65;normal;2021-06-16T21:00:45.511Z
293;0;60ca7474c711df0031e09528;7.76;16.6875;normal;2021-06-16T22:00:20.020Z
294;0;60ca90a7c711df0031e095f6;7.692734745;17.375;normal;2021-06-17T00:00:39.191Z
295;0;60ca9e9d8d6ed00031d09ecf;7.688415245;13.825;normal;2021-06-17T01:00:13.694Z
296;0;60caacda8d6ed00031d09f37;7.718098295;15.9625;normal;2021-06-17T02:00:58.356Z
297;0;60cabad08d6ed00031d09f9d;7.725849657;15.85;normal;2021-06-17T03:00:32.871Z
298;0;60cac8c78d6ed00031d0a003;7.717019588;15.775;normal;2021-06-17T04:00:07.493Z
299;0;60cad7058d6ed00031d0a06b;7.93;16.425;normal;2021-06-17T05:00:53.478Z
300;0;60cae4fc8d6ed00031d0a0d1;7.755876557;15.475;normal;2021-06-17T06:00:28.091Z
301;0;60caf2f28d6ed00031d0a137;7.769368819;15.8;normal;2021-06-17T07:00:02.586Z
302;0;60cb012f505dd8002fc25d0b;7.85;13.6625;normal;2021-06-17T08:00:47.269Z
303;0;60cb0f2520dbc30031d1aca1;8;16.475;normal;2021-06-17T09:00:21.793Z
304;0;60cb2b58c753860032d7e52e;7.861049075;16.65;normal;2021-06-17T11:00:40.938Z
305;0;60cb394fc753860032d7e594;7.84725889;15.875;normal;2021-06-17T12:00:15.558Z
306;0;60cb55846fd24a0034f660ad;7.865535357;15.8;normal;2021-06-17T14:00:36.058Z
307;0;60cb637af1bafc0032e23b59;7.884768665;13.6625;normal;2021-06-17T15:00:10.978Z
308;0;60cb71b7f1bafc0032e23bc1;7.891722397;13.6625;normal;2021-06-17T16:00:55.118Z
309;0;60cb7fadf1bafc0032e23c27;7.870066877;16.6875;normal;2021-06-17T17:00:29.617Z
310;0;60cb8da4f1bafc0032e23c8d;7.871870437;16.775;normal;2021-06-17T18:00:04.027Z
311;0;60cb9be0f1bafc0032e23cf5;7.876792747;16.95;normal;2021-06-17T19:00:48.988Z
312;0;60cba9d7451add00328867ca;7.879044225;13.675;normal;2021-06-17T20:00:23.151Z
313;0;60cbc60ae6a02e00325b095c;7.877899337;16.3125;normal;2021-06-17T22:00:42.036Z
314;0;60cbd400e6a02e00325b09c2;7.875134724;16.275;normal;2021-06-17T23:00:16.561Z
315;0;60cbf0336dc879003333df36;7.876148294;16.7;normal;2021-06-18T01:00:35.827Z
316;0;60cbfe2a6dc879003333df9c;7.877003865;16.625;normal;2021-06-18T02:00:10.574Z
317;0;60cc0c676dc879003333e004;7.877046089;15.8125;normal;2021-06-18T03:00:55.120Z
318;0;60cc1a5e6dc879003333e06a;7.876646462;15.975;normal;2021-06-18T04:00:30.030Z
319;0;60cc28556dc879003333e0d0;7.876395887;15.975;normal;2021-06-18T05:00:05.064Z
320;0;60cc44872aaf2c00362e0371;7.876648119;15.8;normal;2021-06-18T07:00:23.990Z
321;0;60cc6ecb57b933003042aba9;7.876748084;16.5625;normal;2021-06-18T10:00:43.179Z
322;0;60cc7cc157b933003042ac0f;7.876696928;15.65;normal;2021-06-18T11:00:17.402Z
323;0;60cc98f4a14ad300313c7c64;7.876627096;16.5875;normal;2021-06-18T13:00:36.899Z
324;0;60cca6ecb353fb0034022cdc;7.876623223;15.8125;normal;2021-06-18T14:00:12.763Z
325;0;60ccb527b353fb0034022d44;7.87666869;16.7625;normal;2021-06-18T15:00:55.738Z
326;0;60ccc31db353fb0034022daa;7.876672804;16.075;normal;2021-06-18T16:00:29.945Z
327;0;60ccd1148059d600315515e4;7.876657748;16.0875;normal;2021-06-18T17:00:04.428Z
328;0;60ccdf508059d6003155164f;7.876649912;17.075;normal;2021-06-18T18:00:48.980Z
329;0;60cced478059d600315516b7;7.55;16.5125;normal;2021-06-18T19:00:23.413Z
330;0;60ccfb438059d6003155171d;7.811329831;17.2875;normal;2021-06-18T20:00:03.703Z
331;0;60cecb72b41e2d0032175129;7.798262059;15.7125;normal;2021-06-20T05:00:34.739Z
332;0;60ced969b41e2d003217518f;7.78257991;15.4875;normal;2021-06-20T06:00:09.654Z
333;0;60cee7a69e2ad700355e912e;7.763764343;15.85;normal;2021-06-20T07:00:54.101Z
334;0;60cef59c9e2ad700355e9194;7.741187229;16.5;normal;2021-06-20T08:00:28.304Z
335;0;60cf03939e2ad700355e91fa;7.779424674;15.9125;normal;2021-06-20T09:00:03.311Z
336;0;60cf11cf9e2ad700355e9262;7.773043643;15.775;normal;2021-06-20T10:00:47.643Z
337;0;60cf1fc69f479200304547bf;7.76799996;16.2625;normal;2021-06-20T11:00:22.154Z
338;0;60cf3bf865fd61003092351a;7.88;16;normal;2021-06-20T13:00:40.790Z
339;0;60cf49ef65fd610030923580;7.68;16.925;normal;2021-06-20T14:00:15.715Z
340;0;60cf582b65fd6100309235e8;7.776093655;16.2375;normal;2021-06-20T15:00:59.861Z
341;0;60cf662265fd61003092364e;7.775427452;16.2625;normal;2021-06-20T16:00:34.536Z
342;0;60cf741965fd6100309236b4;7.775904213;16.7625;normal;2021-06-20T17:00:09.054Z
343;0;60cf825565fd610030923720;7.777485064;16.0625;normal;2021-06-20T18:00:53.286Z
344;0;60cf904b65fd610030923786;7.756982077;16.875;normal;2021-06-20T19:00:27.679Z
345;0;60cf9e4265fd6100309237ec;7.772378492;13.6625;normal;2021-06-20T20:00:02.189Z
346;0;60cfac7e65fd610030923854;7.77163546;13.6875;normal;2021-06-20T21:00:46.730Z
347;0;60cfba7565fd6100309238be;7.770877061;16.4;normal;2021-06-20T22:00:21.436Z
348;0;60cfd6a865fd61003092398c;7.63;16.55;normal;2021-06-21T00:00:40.698Z
349;0;60cfe49ffc57d800324b8560;7.740374618;13.7;normal;2021-06-21T01:00:15.103Z
350;0;60cff2dbfc57d800324b85c8;7.737053126;13.675;normal;2021-06-21T02:00:59.228Z
351;0;60d000d1fc57d800324b862e;7.729988053;16.65;normal;2021-06-21T03:00:33.921Z
352;0;60d16e825e7c04003254db3c;7.55;16.15;normal;2021-06-22T05:00:50.049Z
353;0;60d17c785e7c04003254dba2;7.62;13.8;normal;2021-06-22T06:00:24.754Z
354;0;60d198ab85b99a003105dbab;7.675483159;15.9875;normal;2021-06-22T08:00:43.908Z
355;0;60d1a6a2b58a9400321a38ea;7.662504868;13.65;normal;2021-06-22T09:00:18.418Z
356;0;60d1c2d5b58a9400321a39b8;7.647595216;16.925;normal;2021-06-22T11:00:37.659Z
357;0;60d1d0ccb58a9400321a3a1e;7.631116649;16.8;normal;2021-06-22T12:00:12.260Z
358;0;60d1df08b58a9400321a3a86;7.647339978;15.8625;normal;2021-06-22T13:00:56.820Z
359;0;60d1ecffb58a9400321a3aec;7.63;15.6;normal;2021-06-22T14:00:31.425Z
360;0;60d1faf5b58a9400321a3b52;7.91;16.4375;normal;2021-06-22T15:00:05.924Z
361;0;60d20932214a830032d1a105;7.693210369;15.8;normal;2021-06-22T16:00:50.583Z
362;0;60d2172979e69d0031824af8;7.702333399;16.5875;normal;2021-06-22T17:00:25.052Z
363;0;60d2335c47e25e0030e00e97;7.716576749;16.1625;normal;2021-06-22T19:00:44.313Z
364;0;60d2415247e25e0030e00efd;7.730424103;13.6625;normal;2021-06-22T20:00:18.811Z
365;0;60d25d8547e25e0030e00fcb;7.750508924;17.1625;normal;2021-06-22T22:00:37.950Z
366;0;60d26b7c47e25e0030e01031;7.718610709;17.1125;normal;2021-06-22T23:00:12.572Z
367;0;60d279b947e25e0030e01099;7.723690777;16.8375;normal;2021-06-23T00:00:57.216Z
368;0;60d2a3e23e404200315d82cf;7.727962253;15.9125;normal;2021-06-23T03:00:50.852Z
369;0;60d2dc045113b5003329e298;7.54;16.1125;normal;2021-06-23T07:00:20.564Z
370;0;60d3062e40615b003184207c;7.51;13.6625;normal;2021-06-23T10:00:14.024Z
371;0;60d3146a40615b00318420e4;7.644052748;15.55;normal;2021-06-23T11:00:58.858Z
372;0;60d3227040615b003184214a;7.629141155;16.0125;normal;2021-06-23T12:00:48.936Z
373;0;60d330670a85360031a8a9c2;7.610231231;15.9625;normal;2021-06-23T13:00:23.745Z
374;0;60d34c9a0a85360031a8aa90;7.586685027;15.9875;normal;2021-06-23T15:00:42.585Z
375;0;60d35a900a85360031a8aaf6;7.596022032;16.6875;normal;2021-06-23T16:00:16.661Z
376;0;60d392f957b6410031a10ee1;7.613226439;16.925;normal;2021-06-23T20:00:57.025Z
377;0;60d3a0ef57b6410031a10f47;7.607061177;16.275;normal;2021-06-23T21:00:31.413Z
378;0;60d3aee557b6410031a10fad;7.54;13.6875;normal;2021-06-23T22:00:05.402Z
379;0;60d3bd214111aa002f1a241c;7.588598935;13.6875;normal;2021-06-23T23:00:49.947Z
380;0;60d3cb18cea0ae0030b187d1;7.588981717;17.1125;normal;2021-06-24T00:00:24.664Z
381;0;60d3e74be71cae0033f45707;7.587573653;15.85;normal;2021-06-24T02:00:43.907Z
382;0;60d3f541e71cae0033f4576d;7.582443096;13.6625;normal;2021-06-24T03:00:17.912Z
383;0;60d41177e71cae0033f4583b;7.72;16;normal;2021-06-24T05:00:39.422Z
384;0;60d41f6de71cae0033f458a1;7.61351948;16.8375;normal;2021-06-24T06:00:13.823Z
385;0;60d42daae71cae0033f45909;7.618503589;16.05;normal;2021-06-24T07:00:58.260Z
386;0;60d43ba0e71cae0033f4596f;7.624407964;16.7625;normal;2021-06-24T08:00:32.950Z
387;0;60d44997e71cae0033f459d5;7.631774826;15.925;normal;2021-06-24T09:00:07.051Z
388;0;60d457d3e71cae0033f45a3d;7.641641172;16.6875;normal;2021-06-24T10:00:51.902Z
389;0;60d465cae71cae0033f45aa3;7.625969406;15.9625;normal;2021-06-24T11:00:26.330Z
390;0;60d473c0e71cae0033f45b09;7.628459391;16.7375;normal;2021-06-24T12:00:00.523Z
391;0;60d481fde71cae0033f45b71;7.630450552;16.1625;normal;2021-06-24T13:00:45.099Z
392;0;60d48ff3e71cae0033f45bd7;7.631659069;17.025;normal;2021-06-24T14:00:19.861Z
393;0;60d4ac27de622f003394bcda;7.631635918;17.425;normal;2021-06-24T16:00:39.108Z
394;0;60d4ba1fde622f003394bd40;7.629634867;17.5875;normal;2021-06-24T17:00:15.025Z
395;0;60d4c85bde622f003394bda8;7.63036796;17.575;normal;2021-06-24T18:00:59.165Z
396;0;60d4d651de622f003394be0e;7.87;16.775;normal;2021-06-24T19:00:33.568Z
397;0;60d4e44875d83d00318a47bd;7.678659563;17.4875;normal;2021-06-24T20:00:08.078Z
398;0;60d4f28475d83d00318a4825;7.688059662;16.8625;normal;2021-06-24T21:00:52.613Z
399;0;60d5007b75d83d00318a488d;7.69934441;17.7125;normal;2021-06-24T22:00:27.115Z
400;0;60d50e7175d83d00318a48f3;7.713286319;13.7;normal;2021-06-24T23:00:01.915Z
401;0;60d51caeb9352d003031e801;7.729869991;16.8;normal;2021-06-25T00:00:46.047Z
402;0;60d52aa40b5363003174f6f5;7.701843989;17.0125;normal;2021-06-25T01:00:20.586Z
403;0;60d546d80b5363003174f7c3;7.706480874;16.0875;normal;2021-06-25T03:00:40.034Z
404;0;60d554cf0b5363003174f829;7.710165117;14.25;normal;2021-06-25T04:00:15.578Z
405;0;60d571020b5363003174f8f7;7.55;16.15;normal;2021-06-25T06:00:34.916Z
406;0;60d57ef90b5363003174f95d;7.62;16.2;normal;2021-06-25T07:00:09.129Z
407;0;60d58d35a4c31b002f3b3cd2;7.89;16.15;normal;2021-06-25T08:00:53.662Z
408;0;60d59b2ca4c31b002f3b3d38;7.695329198;13.825;normal;2021-06-25T09:00:28.178Z
409;0;60d5a922a4c31b002f3b3d9e;7.693098863;16.9625;normal;2021-06-25T10:00:02.851Z
410;0;60d5b75fa4c31b002f3b3e06;7.54;16.2;normal;2021-06-25T11:00:47.419Z
411;0;60d5c5553c3b4b0035e1079e;7.687685612;16.975;normal;2021-06-25T12:00:21.822Z
412;0;60d5e1883c3b4b0035e1086c;7.701222735;13.6625;normal;2021-06-25T14:00:40.565Z
413;0;60d5ef803c3b4b0035e108d2;7.663467282;17.25;normal;2021-06-25T15:00:16.689Z
414;0;60d5fdbb3c3b4b0035e1093a;7.657094898;17.1125;normal;2021-06-25T16:00:59.900Z
415;0;60d60bb2fdc2db0030d1e5b4;7.649894105;17.175;normal;2021-06-25T17:00:34.307Z
416;0;60d619a8fdc2db0030d1e61a;7.671872926;13.6875;normal;2021-06-25T18:00:08.499Z
417;0;60d627e5fdc2db0030d1e684;7.668710389;13.6875;normal;2021-06-25T19:00:53.053Z
418;0;60d635dbfdc2db0030d1e6ec;7.66220792;16.8875;normal;2021-06-25T20:00:27.948Z
419;0;60d643d1fdc2db0030d1e754;7.661956048;17.65;normal;2021-06-25T21:00:01.958Z
420;0;60d6520e75247c002fa92367;7.662928278;16.825;normal;2021-06-25T22:00:46.496Z
421;0;60d6600575247c002fa923cd;7.665535112;17.5;normal;2021-06-25T23:00:21.534Z
422;0;60d67c3875247c002fa9249b;7.66426755;16.95;normal;2021-06-26T01:00:40.070Z
423;0;60d68a2e75247c002fa92501;7.663378982;16.825;normal;2021-06-26T02:00:14.768Z
424;0;60d6986b75247c002fa92569;7.5;16.125;normal;2021-06-26T03:00:59.103Z
425;0;60d6a66275247c002fa925cf;7.631221984;15.9875;normal;2021-06-26T04:00:34.015Z
426;0;60d6b45875247c002fa92635;7.624880726;16.025;normal;2021-06-26T05:00:08.305Z
427;0;60d6c294599574002ea02701;7.616749848;16.825;normal;2021-06-26T06:00:52.546Z
428;0;60d6d08b599574002ea02767;7.607246308;16.825;normal;2021-06-26T07:00:27.256Z
429;0;60d6de81599574002ea027cd;7.596019773;16.8375;normal;2021-06-26T08:00:01.442Z
430;0;60d6ecbe599574002ea02835;7.88;16.8;normal;2021-06-26T09:00:46.015Z
431;0;60d6fab4599574002ea0289b;7.664979331;16.925;normal;2021-06-26T10:00:20.495Z
432;0;60d716e7599574002ea02969;7.672999052;15.6875;normal;2021-06-26T12:00:39.762Z
433;0;60d724dee40b15003026f153;7.59;16.2625;normal;2021-06-26T13:00:14.189Z
434;0;60d7331ae40b15003026f1bb;7.680799631;17.4;normal;2021-06-26T14:00:58.892Z
435;0;60d74110e40b15003026f221;7.697755603;17.4125;normal;2021-06-26T15:00:32.991Z
436;0;60d74f07dca31e002f8d8217;7.661306723;13.6875;normal;2021-06-26T16:00:07.375Z
437;0;60d75d44dca31e002f8d827f;7.73;13.6875;normal;2021-06-26T17:00:52.040Z
438;0;60d76b3adca31e002f8d82e5;7.671972391;17.425;normal;2021-06-26T18:00:26.441Z
439;0;60d7a398aa6a0b002efeeb83;7.87;16.7;normal;2021-06-26T22:00:56.321Z
440;0;60d7b18faa6a0b002efeebe9;7.726206944;17.575;normal;2021-06-26T23:00:31.016Z
441;0;60d7bf85aa6a0b002efeec4f;7.731897212;17.5;normal;2021-06-27T00:00:05.394Z
442;0;60d7cdc2bb077d002fee0121;7.746015309;16.85;normal;2021-06-27T01:00:50.284Z
443;0;60d7dbb8bb077d002fee0187;7.749218371;15.9375;normal;2021-06-27T02:00:24.266Z
444;0;60d7f7ebbb077d002fee0255;7.764667567;15.8125;normal;2021-06-27T04:00:43.522Z
445;0;60d805e2f301ae0030dd21bf;7.743601081;16.6875;normal;2021-06-27T05:00:18.230Z
446;0;60d82214f301ae0030dd228d;7.747079908;16.1125;normal;2021-06-27T07:00:36.765Z
447;0;60d8300bf301ae0030dd22f3;7.750116447;16.6875;normal;2021-06-27T08:00:11.591Z
448;0;60d83e48f301ae0030dd235b;7.750936675;16.7625;normal;2021-06-27T09:00:56.020Z
449;0;60d84c3ef301ae0030dd23c1;7.751280336;16.125;normal;2021-06-27T10:00:30.749Z
450;0;60d85a35f301ae0030dd2427;7.748602889;13.675;normal;2021-06-27T11:00:05.234Z
451;0;60d86871f301ae0030dd248f;7.749603251;15.6625;outlier;2021-06-27T12:00:49.279Z
452;0;60d87668f301ae0030dd24f5;7.75010792;17.0125;normal;2021-06-27T13:00:24.080Z
453;0;60d8929aef197a002f46d576;7.68;16.325;normal;2021-06-27T15:00:42.704Z
454;0;60d8a091ef197a002f46d5dc;7.75;13.6875;normal;2021-06-27T16:00:17.638Z
455;0;60d8bcc6ef197a002f46d6a8;7.735662812;17.1125;normal;2021-06-27T18:00:38.103Z
456;0;60d8cabcef197a002f46d70e;7.733074797;16.425;normal;2021-06-27T19:00:12.610Z
457;0;60d8d8f9ef197a002f46d776;7.729769106;17.4;normal;2021-06-27T20:00:57.283Z
458;0;60d8e6efef197a002f46d7dc;7.89;14;normal;2021-06-27T21:00:31.755Z
459;0;60d8f4e6f84aec0030ddd7b6;7.767701343;17.425;normal;2021-06-27T22:00:06.370Z
460;0;60d90323f84aec0030ddd81e;7.771241611;16.6875;normal;2021-06-27T23:00:51.047Z
461;0;60d91119f84aec0030ddd884;7.778357371;13.675;normal;2021-06-28T00:00:25.512Z
462;0;60d91f10f84aec0030ddd8ea;7.787413886;17.4;normal;2021-06-28T01:00:00.035Z
463;0;60d92d4cf84aec0030ddd952;7.798942842;17.375;normal;2021-06-28T02:00:44.775Z
464;0;60d93b43c3efbf0030acfbde;8;16.65;normal;2021-06-28T03:00:19.298Z
465;0;60d95776c3efbf0030acfcac;7.82;16.4125;normal;2021-06-28T05:00:38.546Z
466;0;60d9656dc3efbf0030acfd12;7.91;16.4625;normal;2021-06-28T06:00:13.049Z
467;0;60d973a9c3efbf0030acfd7a;7.863271346;17.2125;normal;2021-06-28T07:00:57.700Z
468;0;60d981a0c3efbf0030acfde0;7.76;16.35;normal;2021-06-28T08:00:32.185Z
469;0;60d98f96de20a9002f8d1fb0;7.870654269;17.175;normal;2021-06-28T09:00:06.826Z
470;0;60d99dd3de20a9002f8d2018;7.8;16.3625;normal;2021-06-28T10:00:51.435Z
471;0;60d9abc9de20a9002f8d207e;7.840785123;17.2625;normal;2021-06-28T11:00:25.921Z
472;0;60d9b9c0de20a9002f8d20e4;7.826942148;17.3375;normal;2021-06-28T12:00:00.551Z
